district_code,latitude,longitude,month,loss_type_code,drought_score,flood_score,season_code,calamity_verified
33,19.37142,72.93106,1,4,0.15,0.7,2,1
5,19.12516,75.90351,10,6,0.85,0.15,1,0
22,19.97444,73.87877,9,4,0.5,0.4,1,1
17,19.22519,72.89276,7,7,0.1,0.8,1,0
33,19.10661,73.04171,1,2,0.15,0.7,2,0
9,20.72309,74.72641,10,6,0.6,0.3,1,0
28,17.1845,73.27589,8,7,0.1,0.7,1,0
3,21.01086,77.61868,10,7,0.5,0.3,1,0
1,19.08828,74.91325,2,0,0.7,0.2,2,0
17,19.18592,72.95156,7,4,0.1,0.8,1,0
1,19.23292,74.8093,1,0,0.7,0.2,2,0
32,17.78253,75.97891,10,8,0.9,0.1,1,0
22,19.86095,73.7042,9,2,0.5,0.4,1,0
19,21.30302,79.07652,2,8,0.4,0.4,2,0
18,18.94679,73.02094,3,1,0.1,0.75,2,0
36,20.44933,77.94964,12,3,0.6,0.35,2,0
15,16.58804,74.18021,4,2,0.2,0.7,3,1
4,19.68813,75.27998,11,3,0.8,0.2,2,0
2,20.51213,77.1218,1,8,0.6,0.3,2,0
25,19.24043,76.78921,4,7,0.75,0.25,3,1
32,17.54613,75.96846,10,3,0.9,0.1,1,0
7,20.46879,76.1363,12,8,0.6,0.25,2,1
31,16.41165,73.82565,3,4,0.1,0.6,2,0
12,19.67448,77.1854,10,5,0.7,0.2,1,1
2,20.74387,76.85346,12,0,0.6,0.3,2,0
32,17.7033,75.9547,1,5,0.9,0.1,2,1
30,17.76786,73.88749,12,4,0.4,0.55,2,1
15,16.89332,74.35468,4,6,0.2,0.7,3,0
33,19.02246,73.00383,12,7,0.15,0.7,2,0
35,20.25325,77.26351,5,7,0.65,0.25,3,1
29,16.92671,74.40773,7,7,0.6,0.5,1,0
27,18.71905,73.0766,4,2,0.15,0.65,3,0
35,20.2235,77.17647,4,4,0.65,0.25,3,0
35,19.91686,77.31664,6,5,0.65,0.25,1,1
15,16.87537,74.20593,11,2,0.2,0.7,2,0
4,19.95296,75.29569,3,1,0.8,0.2,2,0
24,19.63676,72.78107,11,1,0.2,0.6,2,0
12,19.86442,77.13447,2,3,0.7,0.2,2,0
32,17.63497,76.04546,11,1,0.9,0.1,2,0
5,19.0477,75.9497,7,8,0.85,0.15,1,0
1,19.05553,74.62167,7,3,0.7,0.2,1,0
17,19.15416,72.68999,2,3,0.1,0.8,2,0
20,19.20561,77.49141,6,2,0.7,0.3,1,0
2,20.74328,77.03714,4,5,0.6,0.3,3,1
8,20.00274,79.45239,8,0,0.3,0.5,1,0
7,20.40866,76.27497,11,7,0.6,0.25,2,0
35,19.99649,77.22648,3,3,0.65,0.25,2,0
15,16.639,74.21416,5,3,0.2,0.7,3,0
30,17.51841,73.88432,3,1,0.4,0.55,2,0
24,19.67538,72.78195,10,3,0.2,0.6,1,1
8,19.82223,79.18291,8,7,0.3,0.5,1,0
10,20.12148,79.93099,7,0,0.2,0.7,1,0
4,20.01586,75.20197,2,5,0.8,0.2,2,1
11,21.4514,80.31222,12,4,0.2,0.65,2,1
23,18.16383,75.96259,1,0,0.85,0.15,2,1
34,20.83,78.62972,9,5,0.5,0.35,1,0
15,16.83604,74.43578,10,6,0.2,0.7,1,0
27,18.50835,73.24242,5,1,0.15,0.65,3,0
7,20.64989,76.02929,9,2,0.6,0.25,1,0
32,17.81714,75.90406,8,0,0.9,0.1,1,0
14,20.02809,76.05293,6,3,0.75,0.2,1,1
28,16.87748,73.18314,5,2,0.1,0.7,3,0
8,19.90847,79.41426,7,7,0.3,0.5,1,0
12,19.59005,77.21911,1,4,0.7,0.2,2,1
20,19.25067,77.35939,7,5,0.7,0.3,1,1
13,20.90615,75.58173,1,5,0.65,0.35,2,1
8,19.87658,79.18302,2,6,0.3,0.5,2,0
28,16.98491,73.28199,9,6,0.1,0.7,1,0
32,17.55828,75.71219,2,1,0.9,0.1,2,0
19,21.13733,79.19942,4,8,0.4,0.4,3,0
30,17.66527,74.13567,1,8,0.4,0.55,2,1
34,20.84935,78.76599,9,0,0.5,0.35,1,0
12,19.59994,76.97221,1,7,0.7,0.2,2,0
33,19.23631,73.27166,10,4,0.15,0.7,1,1
8,19.85377,79.23803,9,0,0.3,0.5,1,0
19,21.21135,78.96692,7,0,0.4,0.4,1,0
4,19.78265,75.52534,6,0,0.8,0.2,1,1
36,20.31475,78.05599,7,2,0.6,0.35,1,0
1,19.28668,74.7564,10,1,0.7,0.2,1,0
4,19.766,75.42405,6,8,0.8,0.2,1,0
25,19.16866,76.75838,2,2,0.75,0.25,2,0
10,20.09771,79.85592,3,2,0.2,0.7,2,0
35,20.17541,77.11448,12,8,0.65,0.25,2,0
20,19.06803,77.22954,12,6,0.7,0.3,2,0
2,20.68198,77.13238,3,4,0.6,0.3,2,0
33,19.28286,73.27996,4,5,0.15,0.7,3,0
25,19.11663,76.78868,5,7,0.75,0.25,3,1
23,18.02234,76.18921,4,1,0.85,0.15,3,0
10,19.98432,80.14062,9,3,0.2,0.7,1,1
29,17.01828,74.6834,5,8,0.6,0.5,3,0
11,21.32901,80.22719,12,6,0.2,0.65,2,0
28,16.80271,73.42282,10,8,0.1,0.7,1,1
31,16.4268,73.65317,4,8,0.1,0.6,3,0
1,19.2491,74.83807,9,5,0.7,0.2,1,0
16,18.33127,76.44362,8,0,0.8,0.15,1,0
14,19.7285,75.8324,6,2,0.75,0.2,1,0
27,18.4017,72.9867,1,4,0.15,0.65,2,1
23,17.99306,76.03024,9,1,0.85,0.15,1,1
18,19.29124,73.00794,4,0,0.1,0.75,3,0
15,16.53072,74.18187,3,2,0.2,0.7,2,0
24,19.60213,72.61235,1,6,0.2,0.6,2,0
14,19.86253,75.69166,5,3,0.75,0.2,3,1
26,18.54282,73.74255,12,1,0.4,0.5,2,0
9,21.05447,74.94372,7,1,0.6,0.3,1,1
16,18.41252,76.63098,3,5,0.8,0.15,2,1
23,18.35727,75.93486,5,5,0.85,0.15,3,0
6,21.0698,79.66899,10,1,0.2,0.6,1,0
6,21.3014,79.73514,8,2,0.2,0.6,1,0
17,19.01832,72.94844,9,2,0.1,0.8,1,0
20,19.05637,77.50613,6,6,0.7,0.3,1,0
23,18.02816,76.21541,1,1,0.85,0.15,2,0
5,18.95688,75.62409,4,6,0.85,0.15,3,0
25,19.34616,76.70622,10,8,0.75,0.25,1,1
35,19.94072,77.044,4,1,0.65,0.25,3,0
7,20.42259,76.32736,7,0,0.6,0.25,1,0
11,21.41716,80.01146,1,2,0.2,0.65,2,1
12,19.90952,77.16768,12,3,0.7,0.2,2,0
8,19.97995,79.12023,7,6,0.3,0.5,1,0
17,18.98376,72.71504,1,7,0.1,0.8,2,0
29,16.69341,74.45445,12,4,0.6,0.5,2,1
29,16.93752,74.5911,3,3,0.6,0.5,2,0
27,18.53897,73.27356,7,3,0.15,0.65,1,0
32,17.82094,75.93394,2,4,0.9,0.1,2,0
29,16.79492,74.49476,4,5,0.6,0.5,3,1
6,21.02644,79.66823,4,8,0.2,0.6,3,1
23,18.01281,75.85398,11,4,0.85,0.15,2,1
9,20.74691,74.63762,10,6,0.6,0.3,1,0
21,21.4772,74.21374,3,4,0.5,0.4,2,0
24,19.87377,72.84564,1,6,0.2,0.6,2,0
4,19.77143,75.32838,7,1,0.8,0.2,1,1
28,16.89121,73.45622,5,6,0.1,0.7,3,0
11,21.53059,80.2377,3,2,0.2,0.65,2,0
30,17.54736,73.80735,4,5,0.4,0.55,3,0
33,19.27089,73.00043,8,8,0.15,0.7,1,1
20,19.34876,77.18338,2,8,0.7,0.3,2,0
9,20.94909,74.8927,12,8,0.6,0.3,2,0
2,20.72926,76.86986,1,2,0.6,0.3,2,0
14,19.87075,75.90557,2,4,0.75,0.2,2,1
14,19.69099,76.00008,5,1,0.75,0.2,3,0
6,21.26074,79.76391,4,3,0.2,0.6,3,0
32,17.73579,75.93248,1,3,0.9,0.1,2,0
16,18.46473,76.61348,11,4,0.8,0.15,2,1
6,21.23602,79.67263,12,0,0.2,0.6,2,0
17,19.24736,72.93992,9,5,0.1,0.8,1,0
14,19.64545,75.80909,11,0,0.75,0.2,2,1
23,18.2063,76.04578,8,3,0.85,0.15,1,0
22,19.96549,73.68612,2,4,0.5,0.4,2,0
23,18.37493,76.01764,11,6,0.85,0.15,2,0
35,20.23499,77.08078,4,2,0.65,0.25,3,0
29,16.89692,74.64786,4,5,0.6,0.5,3,0
5,19.07024,75.86139,11,3,0.85,0.15,2,0
27,18.43382,73.15721,11,8,0.15,0.65,2,0
19,21.17042,79.09943,8,3,0.4,0.4,1,1
13,20.83441,75.38281,12,8,0.65,0.35,2,0
31,16.35929,73.57871,7,5,0.1,0.6,1,0
28,17.11397,73.34325,1,2,0.1,0.7,2,0
11,21.33597,80.2807,7,3,0.2,0.65,1,1
24,19.83328,72.69121,9,8,0.2,0.6,1,0
32,17.67167,75.86491,1,6,0.9,0.1,2,1
23,18.13114,75.86481,2,8,0.85,0.15,2,0
14,19.68253,75.72566,3,0,0.75,0.2,2,0
25,19.22491,76.83388,3,5,0.75,0.25,2,1
23,18.23951,76.22183,9,6,0.85,0.15,1,0
7,20.67727,76.09894,2,5,0.6,0.25,2,1
4,19.75353,75.16343,1,3,0.8,0.2,2,0
9,20.83819,74.8912,3,7,0.6,0.3,2,1
27,18.38883,73.33151,9,1,0.15,0.65,1,1
31,16.18225,73.84583,4,4,0.1,0.6,3,0
4,19.92204,75.47146,6,1,0.8,0.2,1,1
7,20.46027,76.13765,1,6,0.6,0.25,2,0
19,21.18226,79.26437,5,1,0.4,0.4,3,0
12,19.91301,76.98445,6,6,0.7,0.2,1,0
15,16.50964,74.08658,2,3,0.2,0.7,2,0
18,19.00653,72.84703,12,5,0.1,0.75,2,0
4,19.77579,75.34142,11,1,0.8,0.2,2,0
6,21.14815,79.45583,10,8,0.2,0.6,1,0
28,17.04026,73.33864,12,2,0.1,0.7,2,1
23,18.18936,75.93071,5,4,0.85,0.15,3,1
29,16.73378,74.45092,11,2,0.6,0.5,2,1
13,20.95311,75.69566,3,2,0.65,0.35,2,0
21,21.39955,74.26641,3,7,0.5,0.4,2,1
13,21.16702,75.67112,5,8,0.65,0.35,3,0
1,19.00864,74.57088,10,7,0.7,0.2,1,0
26,18.46326,74.0458,9,3,0.4,0.5,1,0
18,19.18896,72.73795,11,1,0.1,0.75,2,0
32,17.75119,75.93185,9,7,0.9,0.1,1,0
3,20.94995,77.93526,10,7,0.5,0.3,1,0
5,18.86161,75.87901,9,3,0.85,0.15,1,1
12,19.77898,77.2875,2,8,0.7,0.2,2,0
14,19.79973,75.84387,6,7,0.75,0.2,1,1
19,21.05906,79.18262,2,6,0.4,0.4,2,0
26,18.58091,73.83386,3,1,0.4,0.5,2,0
22,19.9684,73.6432,12,2,0.5,0.4,2,0
21,21.22103,74.20363,10,7,0.5,0.4,1,0
23,18.21561,76.21547,11,6,0.85,0.15,2,0
21,21.39139,74.26811,9,6,0.5,0.4,1,0
7,20.60974,76.11222,2,3,0.6,0.25,2,0
21,21.41404,74.23527,10,7,0.5,0.4,1,0
28,16.8631,73.23762,1,8,0.1,0.7,2,0
6,21.34659,79.51976,11,1,0.2,0.6,2,1
18,19.08295,72.87855,1,3,0.1,0.75,2,0
34,20.79079,78.72336,9,1,0.5,0.35,1,1
9,20.76585,74.64247,1,2,0.6,0.3,2,0
25,19.2406,76.81617,6,4,0.75,0.25,1,1
10,20.21159,79.81584,9,3,0.2,0.7,1,0
4,19.79352,75.25741,8,8,0.8,0.2,1,0
5,19.01584,75.82521,7,4,0.85,0.15,1,0
10,20.2354,79.9379,9,7,0.2,0.7,1,0
11,21.31525,80.34364,3,4,0.2,0.65,2,0
10,19.99612,80.01489,12,7,0.2,0.7,2,0
21,21.52452,74.10055,7,2,0.5,0.4,1,0
17,19.17172,72.91002,2,8,0.1,0.8,2,0
35,20.03531,77.20443,2,5,0.65,0.25,2,1
16,18.34809,76.66051,8,8,0.8,0.15,1,0
19,21.10067,79.0257,6,3,0.4,0.4,1,0
8,19.95426,79.31837,2,3,0.3,0.5,2,0
10,20.03868,80.08613,2,3,0.2,0.7,2,0
25,19.33774,76.66251,7,0,0.75,0.25,1,0
28,16.79206,73.28816,3,5,0.1,0.7,2,1
30,17.8385,73.91578,11,7,0.4,0.55,2,0
1,19.14873,74.78999,8,7,0.7,0.2,1,0
7,20.52019,76.31964,11,0,0.6,0.25,2,1
11,21.51442,80.16072,10,4,0.2,0.65,1,1
17,19.2725,73.053,3,4,0.1,0.8,2,0
14,19.6957,75.9248,1,7,0.75,0.2,2,0
15,16.75255,74.14822,6,1,0.2,0.7,1,0
34,20.69725,78.4557,8,7,0.5,0.35,1,0
1,18.95864,74.60698,2,8,0.7,0.2,2,1
25,19.2287,76.7596,6,7,0.75,0.25,1,0
30,17.65428,74.12705,4,4,0.4,0.55,3,0
17,19.18085,72.88515,10,6,0.1,0.8,1,0
25,19.43828,76.70801,5,4,0.75,0.25,3,1
5,18.83216,75.78153,10,8,0.85,0.15,1,1
34,20.83314,78.75048,7,5,0.5,0.35,1,1
1,19.09496,74.67953,8,3,0.7,0.2,1,0
28,17.08975,73.47714,10,8,0.1,0.7,1,1
24,19.65672,72.89096,8,0,0.2,0.6,1,0
17,19.14864,72.69269,2,6,0.1,0.8,2,1
7,20.72476,76.28183,8,1,0.6,0.25,1,0
29,16.66279,74.53139,5,8,0.6,0.5,3,0
20,19.34676,77.49056,8,5,0.7,0.3,1,0
7,20.55222,76.09654,3,5,0.6,0.25,2,1
22,20.13315,73.88496,11,3,0.5,0.4,2,0
30,17.88751,73.92585,2,6,0.4,0.55,2,0
22,19.92344,73.72051,3,7,0.5,0.4,2,0
1,19.10785,74.57114,4,4,0.7,0.2,3,1
16,18.20529,76.56471,12,5,0.8,0.15,2,0
17,19.27232,72.92237,9,6,0.1,0.8,1,0
4,19.95037,75.21771,7,2,0.8,0.2,1,0
22,20.07535,73.63729,9,3,0.5,0.4,1,0
6,21.35033,79.53396,1,6,0.2,0.6,2,0
33,19.16689,73.27911,4,6,0.15,0.7,3,0
33,19.16265,73.21009,7,5,0.15,0.7,1,0
23,18.35523,76.20706,2,0,0.85,0.15,2,0
18,19.24813,72.89475,11,6,0.1,0.75,2,0
10,20.25552,80.03077,7,1,0.2,0.7,1,1
12,19.73043,77.25372,8,8,0.7,0.2,1,1
2,20.86347,76.93717,4,1,0.6,0.3,3,1
26,18.56393,73.74632,1,8,0.4,0.5,2,1
33,19.37433,72.90242,1,7,0.15,0.7,2,0
9,20.7446,74.79816,4,0,0.6,0.3,3,1
21,21.52379,74.2616,5,1,0.5,0.4,3,0
20,19.03051,77.46609,5,1,0.7,0.3,3,1
20,19.18159,77.1318,8,7,0.7,0.3,1,0
28,17.08756,73.47768,5,6,0.1,0.7,3,0
28,17.12175,73.18613,1,1,0.1,0.7,2,0
33,19.13488,73.19004,12,0,0.15,0.7,2,0
8,20.1364,79.34928,4,3,0.3,0.5,3,0
1,19.05075,74.8095,1,8,0.7,0.2,2,0
28,16.86457,73.40975,6,3,0.1,0.7,1,0
7,20.52304,76.06641,1,8,0.6,0.25,2,0
11,21.61918,80.21002,2,0,0.2,0.65,2,0
34,20.62239,78.40038,12,4,0.5,0.35,2,0
15,16.83564,74.26026,7,0,0.2,0.7,1,0
3,21.0379,77.94016,7,7,0.5,0.3,1,0
6,21.01326,79.78684,4,5,0.2,0.6,3,1
7,20.4128,76.32056,3,5,0.6,0.25,2,1
5,18.8562,75.84264,11,2,0.85,0.15,2,1
29,16.86723,74.66921,6,0,0.6,0.5,1,1
24,19.88125,72.8577,3,6,0.2,0.6,2,0
34,20.58852,78.52111,9,0,0.5,0.35,1,0
4,19.82189,75.38688,10,1,0.8,0.2,1,0
2,20.79845,76.87351,12,0,0.6,0.3,2,0
12,19.73146,77.08378,9,1,0.7,0.2,1,1
20,18.98399,77.2845,8,3,0.7,0.3,1,1
21,21.22474,74.06789,6,4,0.5,0.4,1,1
9,21.03457,74.915,1,5,0.6,0.3,2,0
6,21.26627,79.64401,1,2,0.2,0.6,2,0
6,21.06464,79.6434,5,8,0.2,0.6,3,1
32,17.7975,75.72478,12,8,0.9,0.1,2,1
34,20.70998,78.55315,9,3,0.5,0.35,1,1
33,19.11496,73.06869,5,1,0.15,0.7,3,0
18,18.96265,72.81672,8,7,0.1,0.75,1,0
11,21.46665,80.11384,2,3,0.2,0.65,2,0
18,19.00059,72.77608,5,2,0.1,0.75,3,0
34,20.73425,78.76512,5,8,0.5,0.35,3,0
13,21.14082,75.58369,3,2,0.65,0.35,2,1
11,21.41079,80.24129,12,1,0.2,0.65,2,0
26,18.45834,73.66409,10,7,0.4,0.5,1,0
15,16.57678,74.32769,5,4,0.2,0.7,3,1
15,16.86353,74.34416,10,7,0.2,0.7,1,0
36,20.37966,78.01032,5,5,0.6,0.35,3,1
29,17.05386,74.45364,5,0,0.6,0.5,3,1
4,19.79716,75.14351,8,4,0.8,0.2,1,1
33,19.22535,73.26529,12,8,0.15,0.7,2,0
5,19.09057,75.93653,2,1,0.85,0.15,2,0
4,19.75606,75.39099,5,0,0.8,0.2,3,0
15,16.65965,74.1369,6,4,0.2,0.7,1,0
31,16.28553,73.63206,2,7,0.1,0.6,2,0
9,20.99635,74.78703,5,1,0.6,0.3,3,0
14,19.69334,75.77702,4,8,0.75,0.2,3,0
5,18.85721,75.70192,2,0,0.85,0.15,2,1
35,19.9707,77.18912,10,5,0.65,0.25,1,1
9,20.80257,74.94359,4,6,0.6,0.3,3,0
31,16.3558,73.81273,8,2,0.1,0.6,1,0
13,21.17555,75.47798,11,3,0.65,0.35,2,0
22,20.20872,73.76074,2,8,0.5,0.4,2,1
4,19.73338,75.16488,12,6,0.8,0.2,2,1
21,21.50578,74.30033,1,1,0.5,0.4,2,0
36,20.50202,78.10865,4,3,0.6,0.35,3,1
4,19.99822,75.14286,11,1,0.8,0.2,2,0
5,18.93075,75.84225,10,5,0.85,0.15,1,1
14,19.67169,75.69882,5,4,0.75,0.2,3,1
19,20.95421,79.19476,4,1,0.4,0.4,3,0
36,20.55355,78.23408,10,5,0.6,0.35,1,1
16,18.2202,76.57892,8,6,0.8,0.15,1,0
21,21.55086,74.36946,2,5,0.5,0.4,2,1
21,21.34902,74.332,3,8,0.5,0.4,2,1
20,19.07129,77.49662,4,1,0.7,0.3,3,0
13,21.11767,75.61009,1,6,0.65,0.35,2,0
20,18.95962,77.32366,9,0,0.7,0.3,1,0
5,18.905,75.77529,7,1,0.85,0.15,1,0
4,20.01133,75.33933,6,8,0.8,0.2,1,1
24,19.53622,72.8372,5,1,0.2,0.6,3,0
11,21.41381,80.13878,3,6,0.2,0.65,2,0
24,19.7306,72.70683,12,2,0.2,0.6,2,0
1,19.09444,74.71821,10,6,0.7,0.2,1,0
18,19.26901,72.76766,11,6,0.1,0.75,2,0
34,20.57698,78.58316,7,3,0.5,0.35,1,1
8,19.98014,79.30558,3,2,0.3,0.5,2,0
25,19.28044,76.84511,12,1,0.75,0.25,2,0
4,19.81139,75.26625,8,8,0.8,0.2,1,0
12,19.83175,77.159,7,1,0.7,0.2,1,0
7,20.57293,76.01543,9,2,0.6,0.25,1,1
34,20.87753,78.58413,12,5,0.5,0.35,2,1
10,20.00757,80.00342,3,2,0.2,0.7,2,1
2,20.79615,76.90846,4,6,0.6,0.3,3,0
9,20.75573,74.91649,11,2,0.6,0.3,2,0
4,19.69721,75.26676,9,4,0.8,0.2,1,1
13,21.07489,75.48513,4,5,0.65,0.35,3,0
13,20.93175,75.63735,4,1,0.65,0.35,3,0
3,21.0939,77.89072,3,7,0.5,0.3,2,1
12,19.67872,77.12248,8,0,0.7,0.2,1,1
5,18.85966,75.77875,10,6,0.85,0.15,1,0
31,16.26858,73.84186,11,6,0.1,0.6,2,0
34,20.76159,78.51918,2,8,0.5,0.35,2,1
23,18.10072,76.1999,11,5,0.85,0.15,2,1
29,16.96591,74.47622,8,4,0.6,0.5,1,1
18,18.95258,72.84401,6,5,0.1,0.75,1,0
18,18.96129,72.90401,7,0,0.1,0.75,1,0
13,21.05982,75.7072,9,4,0.65,0.35,1,1
27,18.37426,73.08402,10,6,0.15,0.65,1,0
34,20.83437,78.51004,5,2,0.5,0.35,3,0
4,19.78165,75.51227,3,7,0.8,0.2,2,1
27,18.48316,73.11911,1,4,0.15,0.65,2,1
18,19.12569,72.88568,11,0,0.1,0.75,2,0
20,18.98881,77.1357,3,2,0.7,0.3,2,0
9,20.88761,74.94142,2,1,0.6,0.3,2,0
21,21.53555,74.43242,1,5,0.5,0.4,2,0
21,21.29277,74.06284,10,5,0.5,0.4,1,1
16,18.25588,76.64629,1,4,0.8,0.15,2,0
21,21.46473,74.24042,2,5,0.5,0.4,2,1
25,19.16727,76.79023,11,7,0.75,0.25,2,1
21,21.37561,74.2823,8,3,0.5,0.4,1,0
9,20.77464,74.64529,10,5,0.6,0.3,1,1
23,18.02995,76.05018,9,7,0.85,0.15,1,0
33,19.12362,73.29791,9,8,0.15,0.7,1,0
28,17.08667,73.38009,12,7,0.1,0.7,2,0
27,18.59048,73.32344,10,1,0.15,0.65,1,0
25,19.3109,76.69893,6,2,0.75,0.25,1,1
18,18.94249,72.96901,7,1,0.1,0.75,1,1
1,19.0628,74.5532,1,0,0.7,0.2,2,1
3,20.82415,77.74775,7,7,0.5,0.3,1,0
10,20.18025,80.17471,3,7,0.2,0.7,2,0
15,16.73747,74.34193,9,1,0.2,0.7,1,1
35,20.30357,77.31246,10,1,0.65,0.25,1,0
3,21.0815,77.62867,12,6,0.5,0.3,2,1
7,20.51115,76.35829,4,3,0.6,0.25,3,0
35,19.96755,76.99186,6,3,0.65,0.25,1,0
22,20.14601,73.80799,8,3,0.5,0.4,1,1
18,19.06636,72.76176,2,8,0.1,0.75,2,1
29,16.83239,74.57421,6,4,0.6,0.5,1,1
2,20.90424,77.07467,4,0,0.6,0.3,3,1
19,21.27684,79.06934,11,4,0.4,0.4,2,1
12,19.82485,77.32447,3,4,0.7,0.2,2,1
9,20.88963,74.92027,1,0,0.6,0.3,2,1
14,19.92776,75.69125,9,5,0.75,0.2,1,0
16,18.36208,76.59842,11,2,0.8,0.15,2,1
18,19.24787,73.06974,10,3,0.1,0.75,1,1
14,20.00633,75.88115,1,3,0.75,0.2,2,1
31,16.26977,73.51006,9,0,0.1,0.6,1,0
30,17.88255,74.05187,9,1,0.4,0.55,1,1
35,20.02259,76.97803,7,6,0.65,0.25,1,0
2,20.68835,77.08343,2,4,0.6,0.3,2,1
25,19.27001,76.62112,2,4,0.75,0.25,2,1
3,21.05642,77.72283,10,8,0.5,0.3,1,0
12,19.76172,77.20201,1,3,0.7,0.2,2,1
22,19.94811,73.6591,5,1,0.5,0.4,3,0
9,20.98695,74.83574,3,3,0.6,0.3,2,1
19,21.20285,79.06412,7,7,0.4,0.4,1,0
29,16.71821,74.72119,7,8,0.6,0.5,1,0
7,20.42469,76.23121,10,7,0.6,0.25,1,0
22,20.0265,73.61116,12,0,0.5,0.4,2,1
26,18.51207,73.84435,7,0,0.4,0.5,1,0
24,19.69695,72.64693,2,8,0.2,0.6,2,1
6,21.35091,79.66322,6,5,0.2,0.6,1,0
23,18.01966,76.08918,7,7,0.85,0.15,1,0
9,21.04125,74.94343,4,1,0.6,0.3,3,0
3,21.07207,77.6935,10,7,0.5,0.3,1,0
18,18.98991,72.92921,7,8,0.1,0.75,1,0
5,18.83018,75.76366,1,1,0.85,0.15,2,0
24,19.79305,72.84389,3,5,0.2,0.6,2,1
15,16.50786,74.39176,12,8,0.2,0.7,2,1
2,20.90919,77.14326,8,6,0.6,0.3,1,0
14,19.68864,75.93323,9,0,0.75,0.2,1,0
21,21.33014,74.41886,9,0,0.5,0.4,1,0
36,20.5531,77.95497,12,0,0.6,0.35,2,0
12,19.73681,77.33728,2,7,0.7,0.2,2,0
5,18.9408,75.94597,3,0,0.85,0.15,2,0
28,16.89311,73.39055,12,6,0.1,0.7,2,1
21,21.55133,74.40128,10,4,0.5,0.4,1,0
20,19.15129,77.41606,2,8,0.7,0.3,2,1
33,19.35398,72.98521,1,2,0.15,0.7,2,0
35,20.14397,77.05649,12,4,0.65,0.25,2,1
20,19.24401,77.45658,5,7,0.7,0.3,3,1
16,18.36719,76.70131,2,3,0.8,0.15,2,1
32,17.53076,75.70637,8,8,0.9,0.1,1,0
32,17.52866,75.80967,2,3,0.9,0.1,2,0
18,19.26664,72.90743,1,1,0.1,0.75,2,0
26,18.66127,73.88253,2,6,0.4,0.5,2,1
23,18.12349,76.05171,9,0,0.85,0.15,1,0
13,20.93544,75.38217,2,6,0.65,0.35,2,0
32,17.85711,76.06334,6,0,0.9,0.1,1,1
25,19.44971,76.69204,4,7,0.75,0.25,3,1
16,18.41764,76.58068,7,2,0.8,0.15,1,0
36,20.38901,78.03038,1,8,0.6,0.35,2,1
3,20.84444,77.83911,4,5,0.5,0.3,3,0
15,16.57928,74.38976,10,8,0.2,0.7,1,0
24,19.70768,72.66375,11,0,0.2,0.6,2,1
27,18.53793,73.0879,9,3,0.15,0.65,1,0
8,20.02882,79.12081,4,5,0.3,0.5,3,1
11,21.46389,80.12003,1,6,0.2,0.65,2,0
15,16.74822,74.29534,2,1,0.2,0.7,2,1
26,18.71244,73.94615,3,7,0.4,0.5,2,0
14,20.03743,75.74995,6,2,0.75,0.2,1,1
14,19.72115,75.97825,8,6,0.75,0.2,1,0
21,21.29047,74.13959,12,3,0.5,0.4,2,0
14,19.72189,75.90661,8,8,0.75,0.2,1,1
8,19.7818,79.43458,3,0,0.3,0.5,2,0
3,20.95867,77.68266,12,3,0.5,0.3,2,0
32,17.49628,75.84404,7,0,0.9,0.1,1,1
24,19.75712,72.8831,5,7,0.2,0.6,3,0
24,19.83688,72.65372,1,1,0.2,0.6,2,0
23,18.18868,75.94507,5,1,0.85,0.15,3,0
18,19.19271,73.0255,2,7,0.1,0.75,2,0
36,20.51127,77.98137,5,0,0.6,0.35,3,1
34,20.61615,78.54669,7,7,0.5,0.35,1,0
4,19.81197,75.34127,10,1,0.8,0.2,1,1
31,16.21366,73.61166,10,3,0.1,0.6,1,1
23,18.19765,76.1362,7,1,0.85,0.15,1,0
25,19.25552,76.63959,4,8,0.75,0.25,3,1
4,19.91783,75.4054,3,2,0.8,0.2,2,1
10,20.04265,80.1999,3,5,0.2,0.7,2,1
6,21.32981,79.82635,11,7,0.2,0.6,2,0
29,17.04465,74.68003,1,1,0.6,0.5,2,0
6,21.29154,79.65355,12,7,0.2,0.6,2,0
32,17.66285,76.08664,5,0,0.9,0.1,3,1
35,20.19715,77.34705,2,6,0.65,0.25,2,0
24,19.81317,72.74706,2,5,0.2,0.6,2,1
8,19.91048,79.24694,6,4,0.3,0.5,1,0
17,19.17137,72.80658,1,3,0.1,0.8,2,0
13,20.83375,75.634,5,4,0.65,0.35,3,1
20,19.02734,77.4903,9,7,0.7,0.3,1,0
25,19.46157,76.72455,1,0,0.75,0.25,2,0
14,19.70729,75.75597,7,7,0.75,0.2,1,0
35,20.23981,77.11708,4,5,0.65,0.25,3,1
11,21.3673,80.39973,8,0,0.2,0.65,1,1
26,18.50328,74.02801,8,8,0.4,0.5,1,1
24,19.71664,72.82177,12,0,0.2,0.6,2,0
15,16.83208,74.3056,8,0,0.2,0.7,1,0
14,19.65577,75.97652,11,8,0.75,0.2,2,0
5,19.04824,75.91682,12,8,0.85,0.15,2,0
22,20.10091,73.8435,8,0,0.5,0.4,1,0
27,18.6875,73.15615,8,6,0.15,0.65,1,0
20,19.15908,77.11944,1,2,0.7,0.3,2,0
36,20.34842,77.99966,10,6,0.6,0.35,1,0
25,19.38893,76.67777,7,1,0.75,0.25,1,1
34,20.71443,78.46276,6,7,0.5,0.35,1,0
