district_code,crop_code,season_code,area_hectares,irrigation_type,sowing_month,historical_yield_avg,rainfall_deviation,yield
35,20,2,0.6529759641921522,5,5,16.54984892589199,2.680295787684571,226.81612066470885
16,14,2,11.01499528306142,0,3,15.846833066695577,-10.32459822068418,230.1677824361604
13,16,2,15.9784527370802,5,7,24.46354062127853,-16.82296612221431,53.54098999083829
30,17,1,5.69145158319063,1,2,32.32915344554852,0.44093282900553277,55.04660333984672
19,28,2,12.264184456934338,1,8,20.59206317264985,-46.638459537134004,6.144146074805891
17,24,3,13.543552059563046,6,9,25.8350179490643,14.520176003161467,6.8959193875683304
19,20,2,13.272981579899255,6,6,39.52025659932436,10.598251690364457,211.4725005398466
28,23,1,9.194067866874995,3,9,20.371863862933637,-22.078020027485046,6.086585759211238
26,18,1,7.258270763577695,0,6,36.19858654428409,-32.048455299936286,10.955773543739403
26,18,2,16.800519424042363,2,3,35.63652212027992,-42.70150273720652,17.950110261359242
23,22,2,15.289696161497353,2,10,37.283804632224715,8.734375130611149,14.70506866169553
9,14,3,6.764475881571294,2,3,37.87854359071968,6.890027258520206,334.87448666771576
12,18,1,2.5088742916230187,2,2,27.683004809953303,3.33180901105532,20.17526337261167
1,15,3,1.9002471361866493,0,5,32.04834457988939,48.56182681871509,79.44030463723415
1,15,2,2.338381569029253,3,4,30.47227280039236,3.1544111021519967,115.59231484453701
34,6,3,11.865952543244834,3,12,22.723713509138925,22.179072996969083,750.7564542347383
32,27,2,1.5074124286652988,0,6,21.994689653867685,-38.70817281664014,6.833931825340694
25,15,2,7.070074061798748,2,5,23.539249237527283,-20.102921081443657,90.01782793617429
1,18,2,15.187394187327472,2,6,20.461443300192304,-22.455338507202825,21.231155720786006
16,4,2,6.239789247049873,3,4,33.93458876231989,7.597550585800839,14.262981649132362
5,23,4,15.384507505012532,0,3,39.11432171066289,-16.918677164292603,4.478855918189913
22,8,1,15.036607245037578,2,1,36.69429354595196,14.106642687005007,17.93312032991928
29,15,1,5.2936290863477184,0,5,20.448510102209514,19.00897392017029,70.1251046755507
3,3,4,14.712032511808536,2,6,16.297886767804496,-46.631016282259615,7.524786160538943
12,15,2,15.081644446305964,3,5,33.927347676804374,13.975771243944521,112.10782023882828
26,13,2,8.250351550507023,3,5,24.755345147715403,-38.32126377211587,96.49522047909925
16,9,2,4.603199432959605,0,12,35.61531540416787,-3.486469814443268,6.789409829963931
22,2,1,10.664780734391448,2,6,34.480894914661306,22.657657076893017,27.897103970248672
29,24,3,18.46725296600383,6,4,30.63525629997519,20.334499594514597,9.042129574144276
14,8,2,12.972526282425209,0,12,21.383483359484885,-20.01774550025389,8.52285980717065
28,20,1,3.8719887037315934,4,4,17.600894195753675,-22.763414953918215,174.13291014345887
5,17,1,13.813760032303637,3,11,21.31620815140338,-5.977349214437787,41.56780853140293
30,13,3,8.830459031995774,3,8,27.74399238363668,-31.133291698221278,61.67866917331394
5,1,1,12.034811548429774,0,11,39.48657439105955,47.469901270847984,20.50964628281575
12,2,3,14.814248682950604,0,8,16.592181005008968,-15.508292868602211,15.63085797139084
16,15,1,10.541473354531673,5,12,20.001800020398296,42.29932740121771,139.4428360684798
26,12,2,16.372687504179517,1,3,30.68198644231063,40.82649629599618,136.3500381050712
26,14,4,14.582033796674242,0,7,22.60910986667569,-13.515101243768555,171.7949029133107
21,25,2,12.493930130360958,2,5,36.46260748599711,-24.59153677270942,6.653241691741642
36,2,2,3.440459908730854,0,5,18.485424676639877,27.083563452626308,30.103188084950425
33,18,2,16.801007662775582,3,12,39.07893808959854,-27.062215243634625,20.87117834681871
30,22,1,18.750158913736414,2,3,37.80937228791317,2.124638996247633,13.411469377536543
23,7,1,3.1708199142812488,4,2,37.18822640026803,-38.93106255801101,3.980693860920163
10,23,4,10.020702023951896,3,3,19.3267260440854,-11.40678454505705,6.6918877240803045
5,25,3,5.548330468424838,0,7,23.23740310631611,-42.18450763448832,5.654035944839558
36,6,2,15.21320449479851,1,3,35.102421055838185,-21.656040731394256,855.4169864765702
34,14,1,14.57177790209165,3,11,35.195201638998654,16.529373819054626,327.15871381285064
31,8,1,3.2472598511227746,1,2,32.629385380178306,49.13071565501804,19.01278706579992
10,27,1,17.602031789601924,6,4,26.201272038343795,-24.519240349342176,7.913518953616515
19,22,2,4.028974747571045,3,12,22.789731766835928,-2.6678709450660847,17.08379011007087
32,2,3,16.046551000138095,0,5,39.073948404543174,-5.195388533084696,17.532784480221867
1,17,2,9.411117012746095,4,7,18.48155674720865,-31.584636579243853,38.32810899020457
5,5,3,6.90130972438395,0,1,16.0938515240489,11.006903619750773,17.923093177580192
4,14,1,3.5856656221471637,0,8,15.228262999746528,22.47049468219717,288.97434687945696
16,25,1,3.768477994859273,3,10,34.37567274084221,-35.27805165635483,8.66697006745995
24,24,1,13.406865816667557,4,3,16.41762864916849,25.712457258080136,9.128355055365008
16,20,2,11.23339256496885,2,11,28.4660901117978,20.016163579549115,177.95566768440014
2,21,1,2.880665722199038,0,6,24.182311026682562,-30.26571191723767,6.958714846571951
28,21,4,2.6976082785473414,1,4,18.672697251805175,14.894762511790333,13.290800794355365
32,22,1,1.9100562080694334,0,5,33.51488717218008,-10.632832063647747,8.381110276903208
27,3,4,15.00346327378411,0,10,16.375170776098365,18.11377524944298,9.780842434275177
20,5,2,14.38170066197114,0,12,22.95984596463631,-0.3903147764145771,19.091222843478043
24,16,4,1.6394043216642153,2,6,29.054780635502276,-45.1862324765949,39.14695813498579
12,18,2,11.425266474140972,5,2,25.060393083906305,28.696698813779292,32.643431340030446
35,26,4,2.151185027232453,0,3,21.478704966480002,5.559992471908373,6.551204696376105
33,17,1,18.123042526874364,0,8,38.15002511765117,22.479462285873254,22.96958279938171
33,11,2,18.188789674012583,4,8,38.2742597124666,-37.392822511974146,91.52634259816814
12,17,4,14.115543301356038,3,1,25.40236349023066,22.12724726031007,48.22442247744386
3,16,1,18.560683968069274,5,10,24.8436104190355,-8.633381148351823,65.45246183659678
1,26,1,16.323334093066965,0,8,22.684626187167524,29.926704402572355,6.554333521487839
33,23,2,16.656502230577463,0,11,36.39390482280901,9.916587532298685,6.2892071911880265
10,2,4,11.609303086113698,2,2,29.19788214987261,-14.509787473019976,21.88943095370064
29,4,2,6.46815436521543,2,10,17.23805532256138,-29.808304775272056,6.060912495905603
13,21,2,4.747082744770221,1,10,36.33301757795918,31.592416863924257,13.703017123831264
12,7,1,6.880400429759119,2,8,28.37215674892502,6.019266357652576,4.518588180902206
31,2,1,12.75566088673671,0,12,25.38979510264771,48.74680726302647,18.627178516034686
2,6,3,3.866802448731779,1,10,23.446623591088947,-12.651132965456824,647.1029411713644
35,17,1,5.543484614427771,3,5,17.48566475782362,18.57192215857968,35.1169457769978
23,7,2,9.627186824511556,1,1,38.91755391002174,12.28208717764808,4.2378811010726505
17,25,4,5.044476921230004,3,8,33.53108793680754,13.758170928744875,13.141241794416466
26,5,1,11.978551559463202,1,12,18.294439077474518,23.697996453565707,27.96287202576331
8,5,2,18.50193255489843,0,5,27.781720478370858,-36.0891720017046,17.124754296338498
29,20,1,15.087742631210967,0,1,28.889379944657172,4.964404399827096,117.87353051310156
26,16,2,13.495318975903803,1,4,19.197218925768894,0.9129670394423002,70.55508001000949
10,19,1,11.863068781683687,0,1,25.680538221557597,-15.747021090945935,135.7300577513694
26,9,2,10.014984230512765,3,9,31.1436528863502,-6.384973348076393,11.922481940461203
34,5,1,4.137995262875864,4,10,22.100264295369,1.881207665121721,29.547074122208205
7,8,2,17.946853880823877,1,2,23.29022387224871,-17.907768503463892,12.362957806124028
4,9,2,5.346452039250308,0,8,18.0507119266252,-20.684116798145226,7.3016671944449465
11,5,1,2.2805231127741346,6,4,25.331016108143903,23.827257466651233,37.334208514607404
29,10,2,15.125295994959556,0,9,29.596432117707366,-43.30818572802573,109.23806823237243
36,25,1,3.9245029194577445,0,2,17.913138517482924,-18.703692149621798,4.358229220013013
25,2,2,7.751971991052932,1,12,30.369608970875888,15.371114613379504,33.931794678076685
21,9,1,1.0515561016741046,3,3,24.94483036882031,-29.122703166895747,11.036650889103917
36,11,2,3.1728248795387373,0,2,31.954556359770205,7.227263528558225,101.67606717499336
10,4,1,3.8774707998182856,2,10,22.87092438792065,-19.78358583514509,8.504163001659126
9,22,2,1.56099749112847,1,5,29.212480957290104,34.33012733502105,19.933321299278088
24,22,1,13.30481065414548,0,11,30.320071206495033,-15.0010667870865,11.217015045037309
35,22,2,16.821652018160787,0,1,32.26268497865362,-27.048343826908948,9.186087031935807
35,2,1,7.779650424135848,3,12,33.923474588432484,3.0103777089391386,26.580595073063375
36,23,3,17.554241296004914,2,3,18.4087927474977,-36.43394869944406,6.62655045690911
18,6,3,4.660258203922467,0,1,39.131068555006934,29.74839674050584,653.1682922647857
32,27,1,6.84511325944417,0,10,36.09113539134405,18.00282512726602,5.1570048814002405
24,14,2,3.4393713641077834,2,8,29.057969564965433,27.050890469491577,371.4947143292078
23,1,1,12.600904310670472,4,12,37.25897176945895,-10.11218002028754,21.27768235159712
32,18,1,8.687457021970983,0,4,24.560824199518734,33.50034138549418,21.656884901181716
12,7,2,12.459025263417024,2,3,15.857163790153336,-0.6451869262846657,4.784644270084234
13,1,2,15.35266065518658,0,8,33.175784521698574,-40.530096507976275,14.090744377438519
23,1,2,11.141208812642494,0,9,38.583603733884004,-27.597075100815093,15.43986703140951
25,1,1,12.738791920584863,0,8,19.046366589382558,21.105280152821933,15.338706093564294
35,24,1,18.737381130689492,3,6,31.09684867540839,39.642229880850266,8.202381889719716
30,4,1,6.33175403737244,1,3,35.33563901630792,-40.48144075813913,9.553515069274738
17,4,2,7.503696803362086,4,8,37.626676290952076,36.421479109721176,15.053034065075831
20,18,2,14.49521555333207,3,5,21.91319397787965,29.906982917849774,24.34871379689145
25,27,2,12.420457582580042,4,5,18.21834523461829,-14.34389400149145,13.260280250863499
22,11,1,3.981391638524439,0,12,21.19625284689837,18.927680439665636,71.7656674510378
13,27,1,7.834872545204559,0,9,29.44304102547839,-31.304865619846677,6.191956500307496
19,1,1,9.622841255931942,6,1,37.96820641238829,31.339329993394557,28.86234066229178
36,28,1,8.678101840383592,3,7,29.563395279962656,15.733902184901055,8.00005021596536
12,10,1,3.9763587622797956,4,8,37.99053252089991,-6.117062053293495,201.98814620826087
19,9,3,18.526386789793115,0,11,34.25092559228048,36.4517315546703,6.21768288101016
12,23,3,15.36521585303253,1,10,29.959736604195232,-36.07654986990985,6.630894970023832
9,4,2,9.886438726103119,3,3,15.54496273158324,34.578563243630285,13.576282361826024
7,28,2,13.761190051983313,0,8,23.32689419690353,-47.61135934777322,3.901303480700533
28,6,1,17.997012106642675,2,1,16.436488930622655,25.32004043267962,829.9116554841448
14,16,3,3.155395776050639,1,8,23.05605875685071,7.33640767453678,56.72850802765382
31,2,1,5.382274488786065,0,7,16.55833745396102,19.672327322060923,24.4245741338061
19,23,4,11.082674321504578,0,4,19.19539653625156,-8.765547426893441,4.766508565918015
16,18,2,16.080702241370993,0,11,25.267147906060224,36.44411258921632,22.756251268043933
5,10,1,1.2069704611097838,0,7,27.872118635824517,-18.685097586018674,89.00724898459902
35,24,4,19.68835392882903,2,10,20.42854220732137,-22.50447148014726,6.738003951790482
12,24,1,9.370678756206745,0,11,33.31443448144972,-19.824935425215763,4.561541064519318
25,17,2,7.5050072421235985,0,7,29.759115546675496,27.43638428425841,27.221121587285552
21,13,2,6.208126537875551,4,10,32.294013269081944,-0.47082686492876746,94.57518592318416
36,24,1,3.899955799191997,1,12,33.31914202733533,3.708532585414659,9.119119575802157
23,18,2,15.935691224135544,1,1,33.173008464525594,33.165541840885524,34.672407760685786
16,22,2,19.13057621254888,3,3,38.405847529921324,33.336555231661166,17.317934321047506
14,13,2,8.566072719485264,5,7,20.930508347866677,-33.82618954315557,71.01837627634194
31,17,1,19.072203547692396,0,11,21.753890980781705,4.976767288831709,33.01488237521731
5,5,4,16.564053500983167,1,5,17.355026700053767,-37.39817935661968,20.71097169016638
35,11,1,9.880496985788206,2,9,29.81465893577758,36.85284711947578,146.8145004044465
23,7,1,13.643510492959589,0,7,24.879637690946637,33.70057020975378,3.0691321269101906
29,10,1,8.982191493824027,3,3,27.40497201669407,34.934885822113245,148.34277824576142
11,17,1,11.395106460144772,6,1,19.245536442853496,20.485850037996684,43.75391511339489
18,15,1,1.6319035718608244,5,5,31.226506264284577,-3.312269395754363,132.4002372439742
12,18,4,14.077137768360396,0,10,30.47548401598628,-9.527877365545145,22.026065799898813
9,23,1,1.530080567440666,0,5,21.61961067330049,-10.477543608639003,4.691030145049178
10,22,1,16.433156464933166,6,7,26.63541726065185,-43.37872113912391,13.567303048696617
17,19,1,16.58646512448087,1,1,37.35752345268199,44.8870286464511,363.4719017693483
7,26,2,5.123007107346185,0,10,34.33747585814497,-4.972434327653154,6.766716383822637
13,2,3,6.811424230198105,3,2,20.673596919083295,43.01148992783793,26.30419019766954
9,26,1,9.885552381886718,0,11,36.971371312490085,37.92575391617268,6.39752408605177
27,4,1,12.13492668518339,0,6,16.68282433553857,32.86103877920145,8.46515867646527
2,3,1,6.103396403968937,4,8,25.348214151385307,8.830888483082688,17.906266391254434
5,7,1,12.053484890322538,0,4,17.002955688434902,-39.84441140493594,1.8374935208914243
29,24,1,6.306847927971328,0,3,38.10535485466221,-17.608855044846386,4.987530688933863
19,18,2,1.5820690608856833,0,3,16.017561045501083,10.35862092860723,21.366341318209816
8,10,1,0.5492872217222244,2,3,18.7810074026978,-48.65441915853289,130.0001750918392
1,7,2,2.472445629409358,0,2,37.87599859591378,-45.73690863315024,2.996999600996243
22,8,1,15.948888653198356,1,1,29.55394112251573,17.76633822005779,15.509681177058715
17,6,4,19.247910591475073,2,5,34.87969937740665,38.82028515018462,1007.4532881563279
7,22,4,8.825840885983776,4,10,15.410169006544878,35.516312932320346,21.830461993771472
25,26,2,10.497337092273884,0,5,25.47737676388293,-33.18547235225879,5.180957439887653
4,1,1,3.3635392969318096,4,5,39.611640756857014,41.123345259234114,37.34481553826633
36,4,1,11.245111377263061,0,4,29.495476650753897,19.630220065127062,6.138878794545147
6,14,2,3.3207705891360484,3,3,36.24206971499797,21.632595432568365,375.24031725831844
31,17,2,12.418679458377186,1,12,39.08898692242197,-19.595879926258508,53.98490187865026
19,20,2,18.69854401782665,0,3,32.126012725560166,21.599677568381836,164.14005006432484
27,18,3,4.316121516409272,3,2,23.19076154232952,20.977227758389233,23.515329043197145
10,11,4,15.408992502113488,0,5,22.715173356778344,9.466552561311993,77.41866508114295
26,21,1,0.9582972449573188,0,4,16.7819351969117,-14.271159674095642,8.406455998788426
19,26,2,7.8221962057716095,1,6,25.694302550152486,31.101443768496082,9.893235815089062
3,14,1,2.6595959026949263,3,2,37.88473539054701,43.751793798026895,375.68476764322895
13,9,1,7.373271111116139,0,2,26.95156066484952,36.98884250269964,8.843525265828195
28,27,2,3.8839699329582285,0,8,37.77487275316952,-25.702080578694197,8.39814224893299
20,15,1,7.779447307396305,0,6,35.42854833070597,-5.432617095034395,71.6375420398095
28,12,3,8.641694719096842,1,3,39.60467783224867,-15.758564770587846,91.92139537360107
8,10,1,6.361526894227908,1,5,38.69238204730158,20.747955020961342,165.02846661246676
1,19,2,13.304128014726018,0,3,32.66208172632474,33.14903376710063,150.14493981181258
3,24,2,18.41761499954874,0,11,36.78043217189937,-28.42038675605313,4.373534414009043
13,19,2,8.31160979505281,1,2,33.70194254080939,44.727553535255836,280.1269986587363
28,6,1,4.250691551262918,3,3,32.584862866055445,17.73291332995683,1142.3055940796414
25,20,3,5.779093784821676,3,1,32.888989447445056,-28.155212842312938,148.86757780396877
33,24,2,17.153016058179194,4,7,33.02609188394905,-12.890538869257327,9.536659631519717
6,27,2,11.646974603767884,0,6,24.48547529653871,-39.53931419434511,6.0555279315035895
32,6,1,9.372715129985666,6,5,25.589060401314605,9.706898502960861,1041.8792969220708
21,8,2,3.417916069424071,0,6,22.351778979326106,-33.080847720737594,6.899262226181653
16,1,3,9.269682512313748,6,8,18.706514391783237,19.308993816304138,19.3814540122682
21,22,2,5.93059406546904,0,3,26.46108500835481,23.72467432246549,14.041795636336971
11,17,3,18.89168099314031,1,3,37.49873223180707,-2.066518167656831,47.9884301413998
36,17,2,17.73936713360676,1,12,31.281617665445722,-40.61832288558147,27.393121867022582
35,24,1,2.136099565649861,1,5,16.40450899295278,11.08731899715513,8.141731212153584
19,15,1,10.574743040594235,4,5,35.2799986141163,-12.779474787618561,87.0649039412745
20,7,1,4.888637737536105,3,11,38.385038180437505,44.96474712140464,4.631761082667518
18,19,2,8.510153245723666,6,1,35.73556099966926,1.3205706702041553,166.22612406275508
14,22,3,17.5985359659034,2,4,33.18853535389367,-42.7733931135826,10.424249230822932
15,25,1,10.786533137826623,1,9,18.753009895333037,13.604908319717921,11.423158486381466
31,23,2,7.017198220729817,0,8,23.7249973063147,27.935370252649847,6.503671717178525
1,28,2,4.553822905047443,6,3,29.13217220870076,-33.94971905943976,5.50106771538132
